这个女孩只在水面上用头游泳。	那个女孩正在水里游泳。	1
这个女孩只在水面上用头游泳。	一个女孩在海底浮潜。	0
一个赤裸的人攀岩的特写镜头。	一个人正爬上悬崖。	0
一个红头发的男人在跳舞。	那人在跳舞。	1
这个女孩在秋千上玩得很开心！	那女孩在摇摆	0
一个红头发的男人在跳舞。	那人在人群中跳舞。	0
这个女孩在秋千上玩得很开心！	那女孩在睡觉。	0
这个女孩在秋千上玩得很开心！	这个女孩玩得很开心	1
一个红头发的男人在跳舞。	那人在唱歌。	0
一个年老的摇滚乐手穿着无袖衬衫和条纹裤子在舞台上表演。	男子在台上观看他的偶像	0
一个年老的摇滚乐手穿着无袖衬衫和条纹裤子在舞台上表演。	摇滚乐手在舞台上表演	1
一个年老的摇滚乐手穿着无袖衬衫和条纹裤子在舞台上表演。	摇滚乐表演作为贡品	0
一个穿着海盗服装的人在乐队演奏乐器。	有一群人，也许是一个乐队，有一个人装扮成海盗。	0
一个穿着海盗服装的人在乐队演奏乐器。	有一个穿着海盗服装的人在演奏乐器。	1
一个穿着海盗服装的人在乐队演奏乐器。	这里没有海盗	0
一个戴着围巾的人在舞台上表演他的乐队。	没有乐器	0
一个戴着围巾的人在舞台上表演他的乐队。	这个乐队很有名	0
穿着海盗服装的人在乐队里演奏。	有些人在演奏乐器。	1
一只白狗正在草地上奔跑。	一只狗在田里跑来跑去。	1
一个戴着围巾的人在舞台上表演他的乐队。	一个男人戴着一个镰刀	1
穿着海盗服装的人在乐队里演奏。	乐队在万圣节晚会上穿着主题服装参加演出。	0
一只白狗正在草地上奔跑。	一只狗在田里跑来跑去，而它的主人却在追它。	0
那男孩正在滑下一个金属滑梯。	一个男孩在滑。	1
一只白狗正在草地上奔跑。	一只黑狗正在步行回家。	0
那男孩正在滑下一个金属滑梯。	一个男孩在公园滑下滑梯。	0
那男孩正在滑下一个金属滑梯。	一个女孩在电锯上玩。	0
她的头从水里伸出来对着她的嘴。	一个女孩在水里游泳。	0
穿着海盗服装的人在乐队里演奏。	乐队穿着晚礼服，在酒吧喝酒。	0
她的头从水里伸出来对着她的嘴。	女孩在水上行走。	0
她的头从水里伸出来对着她的嘴。	水里有个女孩。	1
一个坐在轮椅上的男人和一个金发女人和三个年轻人一起打羽毛球。	男男女女正在教孩子们打羽毛球。	0
一个坐在轮椅上的男人和一个金发女人和三个年轻人一起打羽毛球。	这对夫妇和孩子们正在参加马拉松赛跑。	0
一个残废的女人在做运动。	一位残疾妇女正在参加一项运动。	1
一名坐在轮椅上的人与三名身穿绿色衬衫的运动员一起玩一项网状运动，而他的左边则是一位年长的女子的教练。	人们在玩游戏。	1
一名坐在轮椅上的人与三名身穿绿色衬衫的运动员一起玩一项网状运动，而他的左边则是一位年长的女子的教练。	人们在吃晚饭。	0
一名坐在轮椅上的人与三名身穿绿色衬衫的运动员一起玩一项网状运动，而他的左边则是一位年长的女子的教练。	人们在打篮球。	0
人们用网在健身房里玩。	在学校里，体育课玩网。	0
在体育馆里打羽毛球的人。	人们都在健身房。	0
在体育馆里打羽毛球的人。	人们在外面玩。	0
人们用网在健身房里玩。	检查病人的医生。	0
在体育馆里打羽毛球的人。	人们在体育馆打羽毛球。	1
一个残废的女人在做运动。	一位残疾妇女正在踢足球。	0
一个残废的女人在做运动。	一个婴儿对着他的母亲打哈欠。	0
一个微笑的男孩，穿着蓝色运动衫和迷彩短裤，在草地上的金属滑梯上。	一个男孩在公园里。	0
一个微笑的男孩，穿着蓝色运动衫和迷彩短裤，在草地上的金属滑梯上。	一个微笑的男孩在草地上。	1
一个留着胡子的男人和一个穿红裙子的女孩要结婚了。	这两个人要结婚了。	1
一个坐在轮椅上的男人和一个金发女人和三个年轻人一起打羽毛球。	一对夫妇和孩子们玩。	1
一个留着胡子的男人和一个穿红裙子的女孩要结婚了。	那个光秃秃的男人和那个女孩要离婚了。	0
人们用网在健身房里玩。	在健身房里玩的人。	1
一个留着胡子的男人和一个穿红裙子的女孩要结婚了。	从此以后，这两个人将过上幸福的生活。	0
骑着摩托车戴着白色帽子的男人。	一个人骑着两轮车。	1
一个微笑的男孩，穿着蓝色运动衫和迷彩短裤，在草地上的金属滑梯上。	一个悲伤的男孩正在人行道上被拖回家。	0
骑着摩托车戴着白色帽子的男人。	有人在户外。	0
一架白色英国航空公司的飞机。	飞机是橙色的	0
一架白色英国航空公司的飞机。	有一架飞机	1
骑着摩托车戴着白色帽子的男人。	自由女神像做波尔卡。	0
一架白色英国航空公司的飞机。	飞机满了	0
晚上人们在繁忙的人行道上走来走去。	晚上，狗在繁忙的人行道上走来走去。	0
一只狗拿着一根很大的棍子穿过水。	这条狗拿着一根比他还大的树枝。	0
晚上人们在繁忙的人行道上走来走去。	晚上，男人们在繁忙的人行道上走来走去。	0
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	这人将出现在一张照片里。	1
晚上人们在繁忙的人行道上走来走去。	晚上人们在人行道上走来走去。	1
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	有一个人在笑。	1
一只狗拿着一根很大的棍子穿过水。	那条狗拿着球跑过田野。	0
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	穿着衣服的人。	1
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	那人睡着了。	0
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	一个在镜头前高兴地摆姿势的男人	1
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	这个人很大。	0
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	一个女孩给一个悲伤的男人拍照	0
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	有个老人拿着什么东西。	0
一只狗拿着一根很大的棍子穿过水。	狗背着棍子穿过水。	1
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	一个人正在引发一场森林大火。	0
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	一个人拿着相机的奖品	0
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	一个人拿着东西微笑着	1
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	有个女人在拍照。	0
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	没人有照相机。	0
孩子们在他们面前看着一个男人和另一个孩子。	一个孩子看着爸爸和他的儿子玩接球。	0
孩子们在他们面前看着一个男人和另一个孩子。	两个孩子看爸爸和他儿子玩接球。	0
孩子们在他们面前看着一个男人和另一个孩子。	孩子们观察别人。	1
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	这个人是照片中的小丑。	0
身穿五颜六色服装的男子双手拿着东西，对着镜头微笑。	一个男人在他生日的时候高兴地摆在照相机前摆姿势。	0
十个人在沙滩上检查和收集巨大的渔网。	十人出海捕鱼，钓箭鱼和金枪鱼。	0
十个人在沙滩上检查和收集巨大的渔网。	疲倦的人检查	0
十个人在沙滩上检查和收集巨大的渔网。	两名男子在海滩上检查渔网。	1
十个人在沙滩上检查和收集巨大的渔网。	人们正在准备去钓鱼旅行。	0
十个人在沙滩上检查和收集巨大的渔网。	一片空旷的田野。	0
十个人在沙滩上检查和收集巨大的渔网。	两名男子在海滩上检查渔网捕鱼以供食用。	0
十个人在沙滩上检查和收集巨大的渔网。	人民视察	1
十个人在沙滩上检查和收集巨大的渔网。	十个人在沙滩上踢足球。	0
十个人在沙滩上检查和收集巨大的渔网。	十分之一的人发现一只海龟被困在鱼网里，于是叫其他九人过来帮他释放。	0
十个人在沙滩上检查和收集巨大的渔网。	一群人正在用渔网工作。	1
十个人在沙滩上检查和收集巨大的渔网。	海滩上聚集着巨大的渔网。	1
十个人在沙滩上检查和收集巨大的渔网。	男人们要上床睡觉了。	0
十个人在沙滩上检查和收集巨大的渔网。	海滩上有十个人。	1
十个人在沙滩上检查和收集巨大的渔网。	两名妇女在海滩上检查渔网捕鱼以供食用。	0
十个人在沙滩上检查和收集巨大的渔网。	十个人检查渔网。	0
一名身穿白色夹克的男子参加了一场公开的魔术表演，并在人群中用一个孩子做志愿者。	一个只穿红色长袍的男人上演了一场魔术表演。	0
当人们在人行道上观看的时候，一个女孩在街上做一个旋转木马。	外面有人。	1
当人们在人行道上观看的时候，一个女孩在街上做一个旋转木马。	这个女孩正在游行中表演。	0
一名身穿白色夹克的男子参加了一场公开的魔术表演，并在人群中用一个孩子做志愿者。	一个年轻女孩自愿参加魔术表演。	0
一名身穿白色夹克的男子参加了一场公开的魔术表演，并在人群中用一个孩子做志愿者。	一群人在看节目。	1
穿短裤的人在人群面前翻筋斗。	那个人穿着短裤	1
几个人在海滩上做网。	战士们在战斗前清洗他们的枪。	0
当人们在人行道上观看的时候，一个女孩在街上做一个旋转木马。	那个女孩肩上扛着一条狗在滑冰。	0
穿短裤的人在人群面前翻筋斗。	人群正在殴打那个人	0
几个人在海滩上做网。	人们正在用一种更有用的东西制作绳子。	1
穿短裤的人在人群面前翻筋斗。	此人为男性	0
几个人在海滩上做网。	今天晚些时候，人们将用这张网捕鱼。	0
穿着制服拿着枪的士兵。	新兵正在接受武器训练。	0
穿着制服拿着枪的士兵。	男孩们在玩帽子枪。	0
穿着黑色衬衫的人在街上表演了一个特技表演，而人群却在观看。	有一群人在室内观看特技表演。	0
穿着黑色衬衫的人在街上表演了一个特技表演，而人群却在观看。	有一个人在表演时被记录下来。	0
在一场比赛中，几个穿得像球衣的人挥舞着一门旧大炮。	人们和类似的球衣正在打排球。	0
一个穿全黑衣服的男孩滑下了黄色的滑梯。	一个男孩滑下滑梯。	1
一男一女在地铁车厢的扶手上打斗和吊死。	一男一女在地铁车厢里嬉戏。	1
在一场比赛中，几个穿得像球衣的人挥舞着一门旧大炮。	有几个人在掷大炮。	1
一男一女在地铁车厢的扶手上打斗和吊死。	地铁车厢挤满了男人和女人在里面玩。	0
在一场比赛中，几个穿得像球衣的人挥舞着一门旧大炮。	人民正在重演。	0
穿着制服拿着枪的士兵。	这里有枪。	1
男孩跪着滑下滑梯。	一个男孩在操场上滑下滑梯。	0
男孩跪着滑下滑梯。	一个男孩跑上滑梯。	0
一个穿全黑衣服的男孩滑下了黄色的滑梯。	一个男孩跳进游泳池。	0
一男一女在地铁车厢的扶手上打斗和吊死。	一男一女静静地坐在公共汽车上。	0
穿着黑色衬衫的人在街上表演了一个特技表演，而人群却在观看。	有个人穿着黑色衬衫。	1
一个穿黑衣服的孩子从充气滑梯上下来。	一个孩子在充气滑梯上玩。	1
男孩跪着滑下滑梯。	一个男孩滑下滑梯。	1
一个穿黑衣服的孩子从充气滑梯上下来。	充气滑梯正沿着地面塌陷。	0
一个穿黑衣服的孩子从充气滑梯上下来。	公司野餐时有一个充气滑梯。	0
一个男孩在陡峭的滑梯上疾驰而下。	一个男孩在操场的设备上	1
一名身穿黄色衬衫的男子正朝下看，站在一个靠盒子的窗户前。	一个穿黄色T恤的男人正往下看。	0
男孩跪着从滑梯上下来。	男孩正从红色的滑梯上下来。	0
男孩跪着从滑梯上下来。	那男孩在秋千上。	0
一个男孩在陡峭的滑梯上疾驰而下。	一个在空中摇摆的男孩	0
男孩跪着从滑梯上下来。	男孩正从滑梯上下来。	1
一个穿全黑衣服的男孩滑下了黄色的滑梯。	一个男孩在他的朋友看的时候滑倒了。	0
一个男孩在陡峭的滑梯上疾驰而下。	一个孩子正在滑向他的朋友们。	0
一名身穿黄色衬衫的男子正朝下看，站在一个靠盒子的窗户前。	一个穿黄色衬衫的女人正往上看。	0
一名身穿黄色衬衫的男子正朝下看，站在一个靠盒子的窗户前。	一个穿黄色衬衫的男人正往下看。	1
两个男人在码头上准备新钓到的鱼。	两个人正在码头上钓鱼。	0
两个男人在码头上准备新钓到的鱼。	有两个人在清洗他们钓到的鱼。	0
两个人站在码头上抓到一条鱼。	两个人站在一条大鲈鱼旁边。	0
两个男人在码头上准备新钓到的鱼。	有几个人正在码头上清洗他们的鱼。	1
两个人站在码头上抓到一条鱼。	一对男人站在一条被抓到的鱼旁边	1
两个人站在码头上望着船，指着小船。	一对男人是为了出海而读书的水手。	0
两个人站在码头上抓到一条鱼。	两个女人踩着一条橡胶玩具鱼	0
两个人站在码头上望着船，指着小船。	一对男人在看船。	1
一位穿着无袖衬衫的白发男子和另一位身穿白衣的老绅士站在码头上，面前摆着一条鱼。	码头上的人钓到了一条鱼。	1
两个人站在码头上望着船，指着小船。	一对男人在看电视。	0
一位穿着无袖衬衫的白发男子和另一位身穿白衣的老绅士站在码头上，面前摆着一条鱼。	人们正在一个大湖钓鱼。	0
一个笑着的婴儿被五颜六色的球包围着。	一个笑着的婴儿被球包围着。	1
一个笑着的婴儿被五颜六色的球包围着。	一个老人被球包围着。	0
三只灰狗晚上在一条赛道上比赛。	这些灰狗是世界上跑得最快的。	0
一个笑着的婴儿被五颜六色的球包围着。	一个笑着的婴儿在一个球坑里。	0
躺在许多彩色塑料球里的小女孩。	一个小女孩被埋在彩色塑料球里。	1
躺在许多彩色塑料球里的小女孩。	一个小女孩在一个球坑里。	0
一个年轻的金发女人穿着蓝色牛仔裤和黑色毛衣，化妆。	那个女人有一头金色的头发。	1
微笑的孩子被彩色的球包围着。	一个孩子皱着眉头	0
微笑的孩子被彩色的球包围着。	一个孩子要玩游戏了	0
微笑的孩子被彩色的球包围着。	孩子快乐	1
在一片绿色的田野旁，年轻的金发女人坐在外面灰色的树干上化妆。	那个女人正在化妆。	0
一个年轻的金发女人穿着蓝色牛仔裤和黑色毛衣，化妆。	一个女人准备和她男朋友约会。	0
在一片绿色的田野旁，年轻的金发女人坐在外面灰色的树干上化妆。	那个女人正在公园里跑步。	0
一张痛苦的沙发坐在涂鸦覆盖的墙壁前，而一个女人则看了看，微笑着。	她在户外。	0
一个年轻的金发女人穿着蓝色牛仔裤和黑色毛衣，化妆。	一个女人在她的沙发上打盹。	0
三只灰狗晚上在一条赛道上比赛。	三只野牛在一条赛道上比赛。	0
一位穿着无袖衬衫的白发男子和另一位身穿白衣的老绅士站在码头上，面前摆着一条鱼。	男人们坐在码头上捕鱼。	0
一张痛苦的沙发坐在涂鸦覆盖的墙壁前，而一个女人则看了看，微笑着。	她在逛街。	0
在一片绿色的田野旁，年轻的金发女人坐在外面灰色的树干上化妆。	那个年轻的金发女人在户外。	1
三只灰狗晚上在一条赛道上比赛。	灰狗正在跑道上比赛。	1
一个年轻的女人坐在一个巨大的工具箱上，把她的脸涂成银色。	这个女人画她的脸是为了好玩。	0
躺在许多彩色塑料球里的小女孩。	一个小女孩在打棒球。	0
一个年轻的女人坐在一个巨大的工具箱上，把她的脸涂成银色。	这女人粉刷她的脸。	1
一个年轻的女人坐在一个巨大的工具箱上，把她的脸涂成银色。	那个女人正在卸妆。	0
一张痛苦的沙发坐在涂鸦覆盖的墙壁前，而一个女人则看了看，微笑着。	她正在看家具。	1
一位女士聚焦她的佳能DLP，周围是绿树和草。	一个女人在外面用她的相机。	1
深色头发的女人用佳能相机拍照，镜头变焦很大。	她是一位专业的摄影师	0
一位女士聚焦她的佳能DLP，周围是绿树和草。	一个女人向一棵树扔相机，尖叫着。	0
深色头发的女人用佳能相机拍照，镜头变焦很大。	这张照片里有个女人	1
深色头发的女人用佳能相机拍照，镜头变焦很大。	她正在美容院修脚。	0
一位女士聚焦她的佳能DLP，周围是绿树和草。	一位女士正在拍摄一只稀有蝴蝶的照片。	0
一个戴着几个手镯的女人拿着一张佳能的照片去拍照。	一位女士举起一条佳能来拍照。	1
一个戴着几个手镯的女人拿着一张佳能的照片去拍照。	一位女士举着一条佳典，拍下了野生动物的照片。	0
一个戴着几个手镯的女人拿着一张佳能的照片去拍照。	一名女子企图因行窃而逃离警方。	0
一个戴着黄色安全帽的人拉着一根绳子。	一个男人拉着一根绳子，敲响了铃铛。	0
一个戴着黄色安全帽的人拉着一根绳子。	一名戴黄色硬帽子的男子正用力拉绳滑轮。	1
戴着黄色头盔的人手里拿着一根绳子。	一个戴着头盔的人在工作。	0
一个人拉着绳子，他戴着一顶黄色的安全帽。	一名建筑工人在拉绳子。	0
一个戴着黄色安全帽的人拉着一根绳子。	一名建筑工人正在拉绳子	0
戴着黄色头盔的人手里拿着一根绳子。	一个戴着头盔的男人在建筑上工作。	0
一位女士正在用佳能相机拍照。	公园里有个女人拿着照相机。	0
一个人拉着绳子，他戴着一顶黄色的安全帽。	一个女人戴着一顶红色的帽子，拉着一根绳子。	0
戴着黄色头盔的人手里拿着一根绳子。	一位女士在办公室工作。	0
一个人拉着绳子，他戴着一顶黄色的安全帽。	一个人在拉绳子。	1
一位女士正在用佳能相机拍照。	公园里有个女人坐在长凳上。	0
一位女士正在用佳能相机拍照。	有个女人在拍照。	1
看官方的人看地图。	人们看地图。	1
一个中年人，穿着黑白衬衫，在一片到处都是汽车的田野里建造一架飞机。	一个人在造什么东西。	1
看官方的人看地图。	城市规划者看这附近的地图。	0
一个中年人，穿着黑白衬衫，在一片到处都是汽车的田野里建造一架飞机。	一名男子正在海滩上建造一座大沙堡。	0
一群人在看多张地图。	男人在看方向。	0
看官方的人看地图。	孩子们制作自己的宝藏地图。	0
五个人在看地形图。	地图是看的	1
一个中年人，穿着黑白衬衫，在一片到处都是汽车的田野里建造一架飞机。	一个人正在野外建造一架巨大的飞机。	0
一群人在看多张地图。	男人们一起看地图。	1
一群工人盯着一张地图，两个人指着地图。	男人们正在做决定。	0
一群工人盯着一张地图，两个人指着地图。	工人们正在决定去哪里吃午饭。	0
一群工人盯着一张地图，两个人指着地图。	工人们正在讨论一个地点	1
一群人站在一张桌子旁，看着一张地图。	一群人站在一张桌子旁，看着一张南美地图。	0
一群人站在一张桌子旁，看着一张地图。	一群人站着。	1
一群人在看多张地图。	男人们在一起看书。	0
一群人站在一张桌子旁，看着一张地图。	一群睡在干草里的人。	0
两个摩托车手并驾齐驱，即将转弯。	摩托车比赛。	0
两个摩托车手并驾齐驱，即将转弯。	两个摩托车司机同时转弯。	1
五个人在看地形图。	人们试图在地图上找到宝藏。	0
五个人在看地形图。	这些人是瞎子，正在睡觉。	0
两名骑摩托车的人在一条倾斜的轨道上比赛。	有摩托车比赛。	1
两名骑摩托车的人在一条倾斜的轨道上比赛。	赛车手在比赛前戴手套	0
两个摩托车手并驾齐驱，即将转弯。	摩托车相撞。	0
两名骑摩托车的人在一条倾斜的轨道上比赛。	汽车在跑道上飞驰。	0
两名骑摩托车的人在一条倾斜的轨道上比赛。	猫骑着摩托车逃离了狗。	0
两名骑摩托车的人在一条倾斜的轨道上比赛。	两个摩托车手在外面。	1
两名骑摩托车的人在一条倾斜的轨道上比赛。	两名摩托GP赛车手	0
两名骑摩托车的人在一条倾斜的轨道上比赛。	两名骑摩托车的人戴着头盔。	0
两名骑摩托车的人在一条倾斜的轨道上比赛。	图片中的轨道不是完全平坦的。	1
两名骑摩托车的人在一条倾斜的轨道上比赛。	有两个人骑着自行车在跑道上开车。	1
两名骑摩托车的人在一条倾斜的轨道上比赛。	两名摩托车手站在他们的自行车附近。	0
两名骑摩托车的人在一条倾斜的轨道上比赛。	任何一个看得见的人都开过的唯一辆车是一辆车或一辆SUV。	0
两名骑摩托车的人在一条倾斜的轨道上比赛。	有人至少会受到一点伤害，这是有风险的。	0
两名骑摩托车的人在一条倾斜的轨道上比赛。	两名妇女正在赛车。	0
两名骑摩托车的人在一条倾斜的轨道上比赛。	骑摩托车的两个人非常接近。	0
两名骑摩托车的人在一条倾斜的轨道上比赛。	两辆摩托赛车	1
两名摩托车司机穿着黄色、蓝色和绿色，在拐弯处高速行驶。	司机们正在比赛	1
两个摩托车手在拐角处并驾齐驱。	两个骑自行车的人正在拐角处跑。	0
两个摩托车手在拐角处并驾齐驱。	两名摩托车手比赛。	1
两名摩托车司机穿着黄色、蓝色和绿色，在拐弯处高速行驶。	司机们正在高速行驶。	0
两个摩托车手在拐角处并驾齐驱。	骑摩托车的人走得很快。	1
两名摩托车司机穿着黄色、蓝色和绿色，在拐弯处高速行驶。	司机在睡觉	0
两个摩托车手在拐角处并驾齐驱。	摩托车手是对手。	0
两个摩托车手在拐角处并驾齐驱。	骑摩托车的人在停车标志前停下来。	0
两个摩托车手在拐角处并驾齐驱。	骑摩托车的人都在室内。	0
两个摩托车手在拐角处并驾齐驱。	两辆摩托车驶过一个拐角处。	0
两个摩托车手在拐角处并驾齐驱。	两名摩托车手竞相看谁的摩托车跑得更快。	0
两个摩托车手在拐角处并驾齐驱。	骑摩托车的人在拐角处进行着一场势均力敌的赛跑。	1
两个摩托车手在拐角处并驾齐驱。	骑摩托车的人骑着土自行车。	0
两个摩托车手在拐角处并驾齐驱。	参加比赛的两名摩托车手。	0
两名摩托车赛车手正在进行一场势均力敌的比赛。	两个人在竞争。	1
两个摩托车手在拐角处并驾齐驱。	这两位摩托车手正在互相比赛。	1
两个摩托车手在拐角处并驾齐驱。	两名摩托车手骑着他们的自行车。	1
两个摩托车手在拐角处并驾齐驱。	骑摩托车的人穿着不同的制服，在体育场的拐角处跑来跑去。	0
两名摩托车赛车手正在进行一场势均力敌的比赛。	这两名车手正在骑公路自行车。	0
两个摩托车手在拐角处并驾齐驱。	摩托车手没有完成比赛。	0
三名男子手里拿着饮料站在一个户外庇护所下交谈，一名男子似乎戴着犹太帽。	男人们在谈论他们的犹太女人	0
三名男子手里拿着饮料站在一个户外庇护所下交谈，一名男子似乎戴着犹太帽。	收容所里有三个人	1
两名摩托车赛车手正在进行一场势均力敌的比赛。	有些人正在检查他们的摩托车。	0
三个年长的男人，一个戴着纱，一个戴着眼镜，一个穿着条纹衬衫在说话。	一个理发的女孩。	0
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	这个十字路口的道路工人热爱他的工作。	0
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	一个戴着安全帽的人正站在一个拿着国旗的十字路口。	1
三个温文尔雅的男人正在讨论他们刚刚在佛罗里达参加的研讨会。	孩子们喜欢佛罗里达的海滩。	0
三个年长的男人，一个戴着纱，一个戴着眼镜，一个穿着条纹衬衫在说话。	一个犹太男人在和另外两个男人说话。	0
三名男子手里拿着饮料站在一个户外庇护所下交谈，一名男子似乎戴着犹太帽。	两个人取笑犹太人的帽子	0
三个年长的男人，一个戴着纱，一个戴着眼镜，一个穿着条纹衬衫在说话。	人们在聊天。	1
三个温文尔雅的男人正在讨论他们刚刚在佛罗里达参加的研讨会。	这些人在佛罗里达过得很愉快。	0
三个温文尔雅的男人正在讨论他们刚刚在佛罗里达参加的研讨会。	这些人谈论了他们在佛罗里达的研讨会。	1
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	一个人在指挥交通。	0
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	那个人正在舞台上跳舞。	0
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	一个戴着橙色安全帽的男人站在十字路口。	0
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	一个人穿得很好看。	1
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	一个人举着一面旗帜。	1
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	一名建筑工人在十字路口的天坑周围指挥交通。	0
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	村里的人已经团聚了。	0
三个男人互相交谈喝酒。	三个女人要去骑自行车。	0
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	一名道路工人站在十字路口工作。	1
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	一个男人站在十字路口。	1
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	正在施工。	0
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	十字路口的道路工人挂着一面海盗旗。	0
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	那个戴着蓝色安全帽和橙色安全背心的人是老板。	0
一个戴着蓝色安全帽和橙色安全背心的男人站在十字路口，举着一面旗帜。	那个人穿着蓝色背心。	0
三个男人互相交谈喝酒。	三个男人在喝酒聊天。	1
一个男人靠在他的椅子上，而一对老夫妇在他旁边跳舞。	一个男人在地板上炫耀他的舞蹈动作。	0
三个男人互相交谈喝酒。	三个男人下班后正在享受快乐时光。	0
一个男人靠在他的椅子上，而一对老夫妇在他旁边跳舞。	一个男人看着他的父母在他们的结婚纪念日跳舞。	0
一个男人靠在他的椅子上，而一对老夫妇在他旁边跳舞。	当人们跳舞时坐着的男人。	1
大量的电脑游戏玩家在玩游戏时被排成一排。	一群人在玩电脑游戏。	1
大量的电脑游戏玩家在玩游戏时被排成一排。	一群人在桌边玩龙和地下城。	0
一个女人蹲在土里，面前有一大箱土豆。	那个女人坐在看台上。	0
一个女人蹲在土里，面前有一大箱土豆。	那个女人在外面。	1
一群年轻人在比赛中专注地盯着他们的电脑显示器。	一些年轻人在玩电脑游戏。	1
一个女人蹲在土里，面前有一大箱土豆。	那个女人正在采摘她的土豆。	0
一位女士站在一张摆满帽子的桌子后面的人行道上。	这位女士站在一条人行道上。	1
大量的电脑游戏玩家在玩游戏时被排成一排。	一群玩家正在举行局域网聚会。	0
一个穿着印有叶子的衬衫的大个子男人正在用他的遥控飞机工作。	一个穿着印有叶子的衬衫的胖男人在玩一架RC飞机。	1
一群年轻人在比赛中专注地盯着他们的电脑显示器。	一群孩子正在低矮的桌子上拼图。	0
一个穿着印有叶子的衬衫的大个子男人正在用他的遥控飞机工作。	一位身材魁梧的男子穿着一件鲜红蓝相间的夏威夷衬衫，正在玩一架RC飞机。	0
一位女士站在一张摆满帽子的桌子后面的人行道上。	这位女士正在逃跑。	0
一个穿着印有叶子的衬衫的大个子男人正在用他的遥控飞机工作。	一个穿着西装的女人在喝咖啡。	0
一群在游乐园里享受刺激的人。	迪斯尼乐园实地考察	0
一群年轻人在比赛中专注地盯着他们的电脑显示器。	一群大学生在宿舍里玩魔兽世界。	0
一群在游乐园里享受刺激的人。	在钢铁厂努力工作	0
一群在游乐园里享受刺激的人。	游乐园里的人	1
人群中有两个人抬头看	只有一个人在等他们	0
人们仰望天空某物。	人们抬起头来。	1
一位女士站在一张摆满帽子的桌子后面的人行道上。	这位女士站着等人。	0
人群中有两个人抬头看	他们正在准备看烟火。	0
人群中有两个人抬头看	有一群人	1
一群人聚集在一起，抬头看着并拍照。	一群人想拍飞机表演的照片。	0
一群人聚集在一起，抬头看着并拍照。	人群聚集在一起。	1
人们仰望天空某物。	人们闭上眼睛，低下头，祈祷。	0
许多人挤在一起，有几个人往上看。	有些人往上面看。	1
许多人挤在一起，有几个人往上看。	人群都在看他们的手机。	0
人们仰望天空某物。	听到尖叫声，足球运动员们及时抬起头，看到燃烧的热气球撞上了水塔。	0
一位身穿五颜六色花衬衫的年轻女子正在繁忙的街道上拍照。	一个人在猎杀动物。	0
许多人挤在一起，有几个人往上看。	有些人以为他们看到了不明飞行物。	0
一群人聚集在一起，抬头看着并拍照。	一群人正在社区游泳池游泳。	0
一位身穿五颜六色花衬衫的年轻女子正在繁忙的街道上拍照。	女人喜欢拍照	0
一位身穿五颜六色花衬衫的年轻女子正在繁忙的街道上拍照。	一个女人在街上	1
亚洲观众。	人们在看	1
亚洲观众。	英国人正在踢足球。	0
一个拿着杯子和一个老妇人说话的男人。	一个男人打那个上了年纪的女人。	0
亚洲观众。	亚洲人在看比赛。	0
一个拿着杯子和一个老妇人说话的男人。	一个男人在喝酒。	0
一位骑摩托车的人在一座绿色的山边开车，而另一辆自行车则静止不动。	一个人骑着摩托车。	1
一位骑摩托车的人在一座绿色的山边开车，而另一辆自行车则静止不动。	一个人骑着摩托车上山。	0
一个拿着杯子和一个老妇人说话的男人。	一个男人在和一个老女人说话。	1
